id,cluster,split,finetune
NZ_CP068014.1,6407,val,False
NZ_CP068016.1,6408,train,False
NZ_CP068017.1,6409,test,False
NZ_CP068019.1,6410,train,False
NZ_CP068020.1,43,train,False
NZ_CP068021.1,35,train,False
NZ_CP068030.1,6411,val,False
NZ_CP068032.1,6412,train,False
NZ_CP068036.1,6413,train,False
NZ_CP068037.1,6414,test,False
NZ_CP068038.1,3,train,True
NZ_CP068039.1,6399,train,False
NZ_CP068040.1,6397,train,False
NZ_CP068042.1,6380,test,False
NZ_CP068043.1,6396,train,False
NZ_CP068044.1,6381,train,False
NZ_CP068045.1,73,train,True
NZ_CP068051.1,6382,train,False
NZ_CP068052.1,6383,train,False
NZ_CP068058.1,325,train,False
NZ_CP068059.1,391,train,False
NZ_CP068062.1,32,train,False
NZ_CP068064.1,394,train,False
NZ_CP068065.1,748,train,False
NZ_CP068066.1,6385,train,False
NZ_CP068067.1,212,train,False
NZ_CP068068.1,51,train,False
NZ_CP068070.1,6386,train,False
NZ_CP068071.1,71,test,False
NZ_CP068072.1,32,train,False
NZ_CP068074.1,324,train,False
NZ_CP068075.1,15,test,False
NZ_CP068076.1,336,train,False
NZ_CP068077.1,15,test,False
NZ_CP068080.1,6387,val,False
NZ_CP068081.1,6388,train,False
NZ_CP068085.1,212,train,False
NZ_CP068091.1,6390,train,False
NZ_CP068092.1,2,train,False
NZ_CP068093.1,5,train,False
NZ_CP068097.1,5,train,False
NZ_CP068098.1,2,train,False
NZ_CP068099.1,223,test,False
NZ_CP068105.1,6391,train,False
NZ_CP068110.1,6392,train,False
NZ_CP068111.1,6393,train,False
NZ_CP068115.1,6394,val,False
NZ_CP068116.1,6395,test,False
NZ_CP068117.1,6340,train,False
NZ_CP068119.1,6185,val,False
NZ_CP068120.1,6032,test,False
NZ_CP068121.1,6184,train,False
NZ_CP068123.1,5977,train,False
NZ_CP068124.1,5978,train,False
NZ_CP068125.1,5979,train,False
NZ_CP068127.1,5980,test,False
NZ_CP068129.1,5981,train,False
NZ_CP068130.1,5982,val,False
NZ_CP068131.1,5983,train,False
NZ_CP068133.1,5984,train,False
NZ_CP068137.1,5985,train,False
NZ_CP068138.1,29,train,False
NZ_CP068140.1,5986,train,False
NZ_CP068141.1,16,train,False
NZ_CP068142.1,360,train,False
NZ_CP068144.1,5987,train,False
NZ_CP068149.1,5988,train,False
NZ_CP068153.1,5989,train,False
NZ_CP068154.1,5990,train,False
NZ_CP068163.1,5991,train,False
NZ_CP068164.1,5976,train,False
NZ_CP068167.1,5975,train,False
NZ_CP068175.1,5974,train,False
NZ_CP068177.1,5973,val,False
NZ_CP068178.1,932,train,False
NZ_CP068179.1,287,train,False
NZ_CP068181.1,5957,train,False
NZ_CP068182.1,5959,train,False
NZ_CP068183.1,62,train,False
NZ_CP068185.1,5960,train,False
NZ_CP068186.1,39,val,False
NZ_CP068188.1,5961,train,False
NZ_CP068189.1,283,train,False
NZ_CP068193.1,283,train,False
NZ_CP068196.1,104,val,False
NZ_CP068202.1,5962,train,False
NZ_CP068205.1,5956,val,False
NZ_CP068209.1,62,train,False
NZ_CP068210.1,70,train,False
NZ_CP068212.1,62,train,False
NZ_CP068217.1,5964,val,False
NZ_CP068218.1,336,train,False
NZ_CP068220.1,5966,train,False
NZ_CP068235.1,5967,train,False
NZ_CP068236.1,37,train,False
NZ_CP068245.1,5968,train,False
NZ_CP068246.1,5969,train,False
NZ_CP068248.1,266,train,False
NZ_CP068250.1,5970,train,False
NZ_CP068280.1,5972,test,False
NZ_CP068282.1,5992,train,False
NZ_CP068284.1,5993,test,False
NZ_CP068288.1,5994,train,False
NZ_CP068289.1,121,train,False
NZ_CP068295.1,6013,train,False
NZ_CP068297.1,6015,test,False
NZ_CP068299.1,6016,train,False
NZ_CP068302.1,6017,train,False
NZ_CP068303.1,6018,train,False
NZ_CP068304.1,6019,val,False
NZ_CP068305.1,6020,train,False
NZ_CP068307.1,6021,val,False
NZ_CP068308.1,6022,train,False
NZ_CP068310.1,6023,train,False
NZ_CP068312.1,6024,train,False
NZ_CP068313.1,6025,train,False
NZ_CP068314.1,6026,train,False
NZ_CP068315.1,6027,train,False
NZ_CP068316.1,6028,test,False
NZ_CP068319.1,6029,train,False
NZ_CP068320.1,6014,train,False
NZ_CP068321.1,6012,train,False
NZ_CP068322.1,5995,val,False
NZ_CP068323.1,6011,train,False
NZ_CP068324.1,5996,train,False
NZ_CP068325.1,5997,train,False
NZ_CP068326.1,5998,train,False
NZ_CP068327.1,137,train,False
NZ_CP068328.1,5999,train,False
NZ_CP068329.1,6000,test,False
NZ_CP068330.1,6001,train,False
NZ_CP068331.1,6002,train,False
NZ_CP068333.1,6003,train,False
NZ_CP068335.1,6004,train,False
NZ_CP068337.1,6005,val,False
NZ_CP068338.1,6006,train,False
NZ_CP068339.1,6008,train,False
NZ_CP068340.1,6009,train,False
NZ_CP068341.1,6010,train,False
NZ_CP068342.1,5965,test,False
NZ_CP068343.1,5954,train,False
NZ_CP068344.1,5888,train,False
NZ_CP068387.1,5953,train,False
NZ_CP068388.1,5902,train,False
NZ_CP068409.1,752,train,False
NZ_CP068410.1,751,train,False
NZ_CP068411.1,482,train,False
NZ_CP068412.1,5907,train,False
NZ_CP068413.1,5908,train,False
NZ_CP068414.1,5909,val,False
NZ_CP068415.1,5910,test,False
NZ_CP068417.1,5911,train,False
NZ_CP068420.1,5912,train,False
NZ_CP068421.1,5913,train,False
NZ_CP068422.1,5914,train,False
NZ_CP068423.1,5899,train,False
NZ_CP068424.1,700,train,False
NZ_CP068425.1,553,train,False
NZ_CP068436.1,5897,train,False
NZ_CP068438.1,5896,train,False
NZ_CP068441.1,5880,train,False
NZ_CP068442.1,5881,train,False
NZ_CP068443.1,5882,train,False
NZ_CP068445.1,5883,test,False
NZ_CP068446.1,5884,train,False
NZ_CP068447.1,5885,train,False
NZ_CP068449.1,5886,val,False
NZ_CP068512.2,5879,val,False
NZ_CP068513.1,5887,train,False
NZ_CP068514.2,5889,train,False
NZ_CP068515.2,5890,train,False
NZ_CP068516.2,5891,train,False
NZ_CP068517.2,93,train,False
NZ_CP068518.2,143,train,False
NZ_CP068568.1,5892,test,False
NZ_CP068569.1,160,train,False
NZ_CP068571.1,5893,train,False
NZ_CP068573.1,5894,val,False
NZ_CP068574.1,5895,train,False
NZ_CP068575.1,5917,train,False
NZ_CP068577.1,5936,train,False
NZ_CP068578.1,5938,train,False
NZ_CP068579.1,48,train,False
NZ_CP068580.1,106,train,False
NZ_CP068582.1,5939,test,False
NZ_CP068587.1,5940,val,False
NZ_CP068588.1,582,train,False
NZ_CP068589.1,160,train,False
NZ_CP068590.1,420,train,False
NZ_CP068592.1,5944,train,False
NZ_CP068593.1,5945,train,False
NZ_CP068594.1,5946,train,False
NZ_CP068596.1,5947,train,False
NZ_CP068597.1,5948,train,False
NZ_CP068603.1,23,train,False
NZ_CP068604.1,23,train,False
NZ_CP068605.1,6,train,False
NZ_CP068606.1,5949,test,False
NZ_CP068607.1,5950,train,False
NZ_CP068608.1,5951,train,False
NZ_CP068609.1,5952,train,False
NZ_CP068611.1,6,train,False
NZ_CP068612.1,5937,train,False
NZ_CP068613.1,5935,train,False
NZ_CP068616.1,5934,train,False
NZ_CP068617.1,5919,val,False
NZ_CP068619.1,6,train,False
NZ_CP068620.1,5920,train,False
NZ_CP068621.1,5921,train,False
NZ_CP068626.1,5922,val,False
NZ_CP068629.1,5923,train,False
NZ_CP068632.1,5924,train,False
NZ_CP068640.1,5925,train,False
NZ_CP068643.1,5926,train,False
NZ_CP068644.1,5927,train,False
NZ_CP068645.1,5928,train,False
NZ_CP068646.1,5929,test,False
NZ_CP068651.1,5930,train,False
NZ_CP068659.2,5931,train,False
NZ_CP068660.1,5932,val,False
NZ_CP068661.1,5933,train,False
NZ_CP068662.1,665,train,False
NZ_CP068663.1,471,train,False
NZ_CP068664.2,747,train,False
NZ_CP068665.1,58,val,False
NZ_CP068679.1,6031,train,False
NZ_CP068681.1,6109,train,False
NZ_CP068683.1,6131,train,False
NZ_CP068685.1,6132,test,False
NZ_CP068686.1,6133,train,False
NZ_CP068687.1,6134,train,False
NZ_CP068690.1,6135,train,False
NZ_CP068691.1,6136,train,False
NZ_CP068692.1,6137,train,False
NZ_CP068693.1,1,train,False
NZ_CP068697.1,6138,train,False
NZ_CP068707.1,6139,train,False
NZ_CP068711.1,6140,test,False
NZ_CP068713.1,6141,train,False
NZ_CP068714.1,6142,train,False
NZ_CP068715.1,6144,train,False
NZ_CP068716.1,911,train,False
NZ_CP068718.1,6145,train,False
NZ_CP068720.1,6130,val,False
NZ_CP068721.1,6129,train,False
NZ_CP068722.1,74,val,False
NZ_CP068723.1,6128,train,False
NZ_CP068725.1,6127,train,False
NZ_CP068726.1,286,test,False
NZ_CP068727.1,54,train,False
NZ_CP068728.1,222,train,False
NZ_CP068762.1,6111,train,False
NZ_CP068763.1,80,train,False
NZ_CP068764.1,22,test,False
NZ_CP068765.1,6112,train,False
NZ_CP068766.1,199,train,False
NZ_CP068768.1,6113,train,False
NZ_CP068769.1,93,train,False
NZ_CP068770.1,6115,train,False
NZ_CP068793.1,6116,train,False
NZ_CP068794.1,6117,val,False
NZ_CP068831.1,6110,test,False
NZ_CP068832.1,6118,train,False
NZ_CP068833.1,6120,val,False
NZ_CP068834.1,6122,train,False
NZ_CP068835.1,6123,test,False
NZ_CP068836.1,6124,train,False
NZ_CP068838.1,6126,train,False
NZ_CP068839.1,115,train,False
NZ_CP068841.1,6146,train,False
NZ_CP068842.1,6147,train,False
NZ_CP068843.1,6148,train,False
NZ_CP068844.1,6167,train,False
NZ_CP068845.1,6169,train,False
NZ_CP068847.1,6170,train,False
NZ_CP068848.1,6171,train,False
NZ_CP068849.1,6172,train,False
NZ_CP068850.1,6173,train,False
NZ_CP068851.1,6174,train,False
NZ_CP068852.1,6175,val,False
NZ_CP068853.1,115,train,False
NZ_CP068854.1,6176,train,False
NZ_CP068855.1,6177,test,False
NZ_CP068856.1,115,train,False
NZ_CP068857.1,6178,train,False
NZ_CP068859.1,6179,train,False
NZ_CP068862.1,6180,train,False
NZ_CP068863.1,6181,train,False
NZ_CP068864.1,6182,train,False
NZ_CP068865.1,6183,train,False
NZ_CP068867.1,6168,train,False
NZ_CP068868.1,6166,train,False
NZ_CP068869.1,6149,train,False
NZ_CP068870.1,6165,val,False
NZ_CP068871.1,6150,train,False
NZ_CP068872.1,6151,train,False
NZ_CP068873.1,6152,train,False
NZ_CP068874.1,6153,train,False
NZ_CP068877.1,6154,train,False
NZ_CP068878.1,6155,train,False
NZ_CP068879.1,6156,test,False
NZ_CP068880.1,6157,train,False
NZ_CP068881.1,6158,train,False
NZ_CP068882.1,6159,val,False
NZ_CP068886.1,6160,train,False
NZ_CP068887.1,6161,test,False
NZ_CP068888.1,6162,train,False
NZ_CP068889.1,6163,train,False
NZ_CP068890.1,6164,train,False
NZ_CP068893.1,6119,train,False
NZ_CP068895.1,6108,train,False
NZ_CP068896.1,6042,test,False
NZ_CP068897.1,6107,train,False
NZ_CP068900.1,6054,val,False
NZ_CP068901.1,6055,train,False
NZ_CP068902.1,6056,train,False
NZ_CP068905.1,6057,train,False
NZ_CP068906.1,6058,train,False
NZ_CP068908.1,6059,train,False
NZ_CP068909.1,6060,val,False
NZ_CP068910.1,6061,train,False
NZ_CP068911.1,6063,train,False
NZ_CP068912.1,6064,test,False
NZ_CP068913.1,6065,train,False
NZ_CP068914.1,6066,train,False
NZ_CP068915.1,6067,train,False
NZ_CP068916.1,6068,train,False
NZ_CP068917.1,6053,train,False
NZ_CP068918.1,6052,test,False
NZ_CP068919.1,6051,train,False
NZ_CP068920.1,6050,train,False
NZ_CP068921.1,6034,val,False
NZ_CP068922.1,6035,train,False
NZ_CP068923.1,6036,train,False
NZ_CP068924.1,6037,train,False
NZ_CP068925.1,6038,train,False
NZ_CP068926.1,6039,train,False
NZ_CP068927.1,6040,train,False
NZ_CP068928.1,6033,train,False
NZ_CP068929.1,6041,train,False
NZ_CP068931.1,6043,train,False
NZ_CP068932.1,6044,train,False
NZ_CP068934.1,6045,val,False
NZ_CP068937.1,6046,train,False
NZ_CP068938.1,6047,train,False
NZ_CP068939.1,6048,train,False
NZ_CP068940.1,6049,train,False
NZ_CP068942.1,6069,train,False
NZ_CP068945.1,6070,train,False
NZ_CP068947.1,6071,train,False
NZ_CP068948.1,6090,train,False
NZ_CP068951.1,6092,train,False
NZ_CP068953.1,6093,val,False
NZ_CP068954.1,6094,train,False
NZ_CP068956.1,6095,train,False
NZ_CP068957.1,6096,train,False
NZ_CP068958.1,6097,train,False
NZ_CP068959.1,6098,train,False
NZ_CP068974.1,6099,train,False
NZ_CP068975.1,73,train,False
NZ_CP068999.1,6100,test,False
NZ_CP069000.1,6101,train,False
NZ_CP069001.1,6102,val,False
NZ_CP069002.1,6103,train,False
NZ_CP069003.1,6104,train,False
NZ_CP069005.1,6105,train,False
NZ_CP069006.1,6106,train,False
NZ_CP069007.1,6091,test,False
NZ_CP069008.1,6089,val,False
NZ_CP069047.1,6072,train,False
NZ_CP069048.1,6088,train,False
NZ_CP069049.1,6073,val,False
NZ_CP069050.1,6074,train,False
NZ_CP069051.1,6075,train,False
NZ_CP069081.1,6076,train,False
NZ_CP069083.1,6077,train,False
NZ_CP069099.1,123,train,False
NZ_CP069129.1,6078,test,False
NZ_CP069130.1,6079,train,False
NZ_CP069131.1,6080,train,False
NZ_CP069135.1,6081,train,False
NZ_CP069155.1,6083,train,False
NZ_CP069160.1,6084,train,False
NZ_CP069167.1,6085,train,False
NZ_CP069169.1,6086,train,False
NZ_CP069171.1,6087,train,False
NZ_CP069172.1,6492,train,False
NZ_CP069173.1,6493,train,False
NZ_CP069175.1,5,train,False
NZ_CP069176.1,6802,train,False
NZ_CP069180.2,6901,train,False
NZ_CP069181.2,6902,train,False
NZ_CP069182.1,350,val,False
NZ_CP069183.2,216,train,False
NZ_CP069184.2,288,train,False
NZ_CP069186.1,90,train,False
NZ_CP069187.1,237,train,False
NZ_CP069194.1,6903,train,False
NZ_CP069196.1,6904,train,False
NZ_CP069204.1,6905,train,False
NZ_CP069207.1,36,train,False
NZ_CP069216.1,6906,train,False
NZ_CP069217.1,6907,val,False
NZ_CP069218.1,186,train,False
NZ_CP069220.1,6908,train,False
NZ_CP069221.1,6909,train,False
NZ_CP069222.1,51,train,False
NZ_CP069224.2,6910,train,False
NZ_CP069225.2,6911,train,False
NZ_CP069226.2,6912,train,False
NZ_CP069227.1,6913,train,False
NZ_CP069228.2,93,train,False
NZ_CP069246.1,6914,val,False
NZ_CP069276.1,158,val,False
NZ_CP069283.1,6915,train,False
NZ_CP069284.1,93,train,False
NZ_CP069285.1,6900,test,False
NZ_CP069286.1,193,train,False
NZ_CP069287.1,6899,train,False
NZ_CP069289.1,6898,val,False
NZ_CP069290.1,6897,train,False
NZ_CP069291.1,6881,train,False
NZ_CP069292.1,308,train,False
NZ_CP069293.1,116,train,False
NZ_CP069295.1,575,test,False
NZ_CP069298.1,6882,test,False
NZ_CP069299.1,133,test,False
NZ_CP069304.1,6883,train,False
NZ_CP069305.1,6884,train,False
NZ_CP069307.1,6885,train,False
NZ_CP069309.1,6886,val,False
NZ_CP069320.1,142,train,False
NZ_CP069321.1,6887,train,False
NZ_CP069322.1,78,train,False
NZ_CP069355.1,6880,train,False
NZ_CP069356.1,6888,train,False
NZ_CP069357.1,6890,train,False
NZ_CP069358.1,6891,train,False
NZ_CP069359.1,6892,train,False
NZ_CP069371.1,6893,train,False
NZ_CP069372.1,6894,train,False
NZ_CP069382.1,6895,test,False
NZ_CP069390.1,6896,train,False
NZ_CP069392.1,6916,test,False
NZ_CP069398.1,6917,train,False
NZ_CP069399.1,6918,train,False
NZ_CP069400.1,6937,val,False
NZ_CP069401.1,6939,train,False
NZ_CP069402.1,6942,train,False
NZ_CP069403.1,6943,train,False
NZ_CP069404.1,6944,train,False
NZ_CP069405.1,6945,train,False
NZ_CP069406.1,371,train,False
NZ_CP069407.1,571,train,False
NZ_CP069408.1,116,train,False
NZ_CP069409.1,116,train,False
NZ_CP069410.1,372,train,False
NZ_CP069411.1,572,val,False
NZ_CP069412.1,372,train,False
NZ_CP069413.1,445,train,False
NZ_CP069414.1,6948,train,False
NZ_CP069415.1,6949,train,False
NZ_CP069416.1,731,train,False
NZ_CP069417.1,6950,train,False
NZ_CP069432.1,735,train,False
NZ_CP069433.1,735,train,False
NZ_CP069434.1,6952,train,False
NZ_CP069435.1,6953,train,False
NZ_CP069436.1,6938,train,False
NZ_CP069443.1,6936,train,False
NZ_CP069446.1,6919,train,False
NZ_CP069448.1,6935,train,False
NZ_CP069452.1,6920,val,False
NZ_CP069454.1,6921,train,False
NZ_CP069456.1,6922,test,False
NZ_CP069457.1,11,val,True
NZ_CP069458.1,14,train,True
NZ_CP069460.1,6923,train,False
NZ_CP069461.1,6924,train,False
NZ_CP069462.1,24,train,True
NZ_CP069471.1,6925,train,False
NZ_CP069472.1,15,test,False
NZ_CP069474.1,6926,train,False
NZ_CP069475.1,6927,train,False
NZ_CP069477.1,183,test,False
NZ_CP069479.1,15,test,False
NZ_CP069481.1,6928,train,False
NZ_CP069487.1,32,train,False
NZ_CP069492.1,11,val,True
NZ_CP069493.1,157,train,True
NZ_CP069494.1,2,train,True
NZ_CP069497.1,60,train,False
NZ_CP069498.1,6929,train,False
NZ_CP069499.1,6930,test,False
NZ_CP069502.1,6931,train,False
NZ_CP069503.1,0,train,True
NZ_CP069505.1,149,train,False
NZ_CP069506.1,6932,train,False
NZ_CP069507.1,33,train,False
NZ_CP069508.1,64,train,False
NZ_CP069511.1,736,train,False
NZ_CP069515.1,6934,train,False
NZ_CP069519.1,6889,train,False
NZ_CP069521.1,6878,train,False
NZ_CP069523.1,6812,train,False
NZ_CP069529.1,6877,train,False
NZ_CP069536.1,15,test,False
NZ_CP069538.1,60,train,False
NZ_CP069540.1,6824,train,False
NZ_CP069543.1,6825,train,False
NZ_CP069544.1,6826,val,False
NZ_CP069545.1,144,train,True
NZ_CP069546.1,12,train,True
NZ_CP069554.1,14,train,True
NZ_CP069555.1,11,val,True
NZ_CP069560.1,6827,train,False
NZ_CP069561.1,6828,train,False
NZ_CP069562.1,0,train,True
NZ_CP069564.1,6829,train,False
NZ_CP069566.1,6830,train,False
NZ_CP069569.1,6831,train,False
NZ_CP069570.1,6832,train,False
NZ_CP069572.1,6833,train,False
NZ_CP069573.1,7,train,True
NZ_CP069574.1,24,train,True
NZ_CP069575.1,9,test,True
NZ_CP069576.1,2,train,True
NZ_CP069577.1,42,test,True
NZ_CP069581.1,6834,train,False
NZ_CP069584.1,6835,train,False
NZ_CP069585.1,11,val,True
NZ_CP069588.1,6836,train,False
NZ_CP069590.1,6837,test,False
NZ_CP069591.1,21,train,True
NZ_CP069592.1,2,train,True
NZ_CP069607.1,6838,val,False
NZ_CP069608.1,6823,train,False
NZ_CP069609.1,6822,train,False
NZ_CP069610.1,6821,test,False
NZ_CP069611.1,6820,train,False
NZ_CP069612.1,6804,test,False
NZ_CP069613.1,116,train,False
NZ_CP069614.1,572,val,False
NZ_CP069615.1,372,train,False
NZ_CP069616.1,572,val,False
NZ_CP069617.1,372,train,False
NZ_CP069618.1,578,train,False
NZ_CP069619.1,731,train,False
NZ_CP069643.1,79,train,True
NZ_CP069644.1,84,train,True
NZ_CP069647.1,6807,train,False
NZ_CP069648.1,6808,train,False
NZ_CP069649.1,6809,train,False
NZ_CP069650.1,6810,train,False
NZ_CP069651.1,0,train,True
NZ_CP069652.1,281,train,True
NZ_CP069653.1,109,train,True
NZ_CP069654.1,2,train,True
NZ_CP069656.1,2,train,True
NZ_CP069658.1,6811,train,False
NZ_CP069659.1,6813,train,False
NZ_CP069660.1,6814,train,False
NZ_CP069661.1,6815,train,False
NZ_CP069662.1,153,train,False
NZ_CP069663.1,3,train,True
NZ_CP069664.1,46,train,True
NZ_CP069665.1,83,train,True
NZ_CP069667.1,6816,val,False
NZ_CP069668.1,6817,train,False
NZ_CP069670.1,227,train,True
NZ_CP069671.1,285,val,True
NZ_CP069672.1,105,train,True
NZ_CP069673.1,23,train,True
NZ_CP069674.1,8,val,True
NZ_CP069676.1,2,train,True
NZ_CP069678.1,6819,test,False
NZ_CP069679.1,6839,train,False
NZ_CP069680.1,6840,test,False
NZ_CP069693.1,6841,val,False
NZ_CP069694.1,6860,test,False
NZ_CP069695.1,6862,train,False
NZ_CP069696.1,3,train,True
NZ_CP069697.1,21,train,True
NZ_CP069698.1,6863,train,True
NZ_CP069699.1,2,train,True
NZ_CP069702.1,6864,train,False
NZ_CP069703.1,6865,val,False
NZ_CP069704.1,6866,train,False
NZ_CP069705.1,6867,train,False
NZ_CP069708.1,6868,train,False
NZ_CP069711.1,6869,train,False
NZ_CP069713.1,6870,train,False
NZ_CP069714.1,6871,test,False
NZ_CP069715.1,6872,train,False
NZ_CP069716.1,6873,val,False
NZ_CP069800.1,15,test,False
NZ_CP069807.1,6874,train,False
NZ_CP069808.1,6875,train,False
NZ_CP069816.1,6876,train,False
NZ_CP069817.1,142,train,False
NZ_CP069818.1,17,train,False
NZ_CP069819.1,18,train,False
NZ_CP069822.1,6861,train,False
NZ_CP069823.1,1,train,False
NZ_CP069824.1,4,train,False
NZ_CP069829.1,6859,val,False
NZ_CP069830.1,7,train,False
NZ_CP069831.1,124,val,False
NZ_CP069832.1,0,train,False
NZ_CP069833.1,6842,train,False
NZ_CP069834.1,6858,test,False
NZ_CP069835.1,65,test,False
NZ_CP069836.1,132,train,False
NZ_CP069837.1,2,train,False
NZ_CP069841.1,6843,train,False
NZ_CP069842.1,60,train,False
NZ_CP069844.1,6844,train,False
NZ_CP069845.1,6845,train,False
NZ_CP069846.1,6846,train,False
NZ_CP069848.1,6847,train,False
NZ_CP069850.1,120,train,False
NZ_CP069852.1,33,train,False
NZ_CP069854.1,6849,train,False
NZ_CP069855.1,6850,train,False
NZ_CP069862.1,6852,train,False
NZ_CP069863.1,6853,train,False
NZ_CP069864.1,6854,train,False
NZ_CP069866.1,6855,train,False
NZ_CP069867.1,6856,train,False
NZ_CP069868.1,21,train,True
NZ_CP069869.1,8,val,True
NZ_CP069870.1,7,train,True
NZ_CP069874.1,6857,train,False
NZ_CP069875.1,6954,train,False
NZ_CP069876.1,24,train,False
NZ_CP069877.1,102,train,False
NZ_CP069883.1,6879,train,False
NZ_CP069885.1,6955,train,False
NZ_CP069886.1,7033,train,False
NZ_CP069887.1,20,val,True
NZ_CP069891.1,7055,train,False
NZ_CP069894.1,7056,train,False
NZ_CP069895.1,2,train,True
NZ_CP069901.1,10,train,False
NZ_CP069903.1,7057,train,False
NZ_CP069904.1,7058,test,False
NZ_CP069905.1,313,train,False
NZ_CP069909.1,77,train,False
NZ_CP069910.1,66,val,False
NZ_CP069912.1,7060,train,False
NZ_CP069913.1,13,train,False
NZ_CP069914.1,21,train,False
NZ_CP069934.1,2,train,True
NZ_CP069936.1,7061,val,False
NZ_CP069937.1,100,train,True
NZ_CP069938.1,65,test,True
NZ_CP069941.1,7062,train,False
NZ_CP069942.1,10,train,False
NZ_CP069944.1,7063,train,False
NZ_CP069947.1,7064,train,False
NZ_CP069948.1,7065,train,False
NZ_CP069949.1,4,train,False
NZ_CP069950.1,29,train,False
NZ_CP069952.1,183,test,False
NZ_CP069953.1,7066,test,False
NZ_CP069958.1,7067,train,False
NZ_CP069959.1,7068,train,False
NZ_CP069963.1,7054,train,False
NZ_CP069964.1,7053,train,False
NZ_CP069965.1,99,train,False
NZ_CP069967.1,7052,val,False
NZ_CP069969.1,7051,train,False
NZ_CP069971.1,7035,train,False
NZ_CP069974.1,7036,train,False
NZ_CP069979.1,7037,val,False
NZ_CP069981.1,7038,train,False
NZ_CP069982.1,7039,train,False
NZ_CP069983.1,7,train,True
NZ_CP069984.1,25,train,True
NZ_CP069985.1,0,train,True
NZ_CP069991.1,7040,train,False
NZ_CP069993.1,7041,train,False
NZ_CP069995.1,7034,train,False
NZ_CP069998.1,7042,train,False
NZ_CP069999.1,7044,train,False
NZ_CP070000.1,0,train,True
NZ_CP070001.1,7,train,True
NZ_CP070002.1,21,train,True
NZ_CP070003.1,2,train,True
NZ_CP070004.1,8,val,True
NZ_CP070009.1,7046,train,False
NZ_CP070011.1,7047,train,False
NZ_CP070012.1,7049,train,False
NZ_CP070013.1,7,train,True
NZ_CP070014.1,0,train,True
NZ_CP070016.1,7050,train,False
NZ_CP070017.1,96,train,False
NZ_CP070023.1,268,train,False
NZ_CP070025.1,7070,train,False
NZ_CP070027.1,7071,val,False
NZ_CP070028.1,23,train,True
NZ_CP070029.1,0,train,True
NZ_CP070030.1,10,train,True
NZ_CP070031.1,8,val,True
