id,split,finetune
NZ_CP065075.1,train,False
NZ_CP065077.1,train,False
NZ_CP065079.1,train,False
NZ_CP065081.1,train,False
NZ_CP065083.1,test,False
NZ_CP065085.1,train,False
NZ_CP065086.1,train,False
NZ_CP065088.1,train,False
NZ_CP065089.1,train,False
NZ_CP065093.1,train,False
NZ_CP065098.1,test,False
NZ_CP065099.1,train,False
NZ_CP065101.1,train,False
NZ_CP065102.1,train,False
NZ_CP065103.1,train,False
NZ_CP065104.1,test,False
NZ_CP065105.1,train,False
NZ_CP065106.1,train,False
NZ_CP065107.1,train,False
NZ_CP065109.1,train,False
NZ_CP065110.1,train,False
NZ_CP065112.1,train,False
NZ_CP065113.1,train,False
NZ_CP065114.1,train,False
NZ_CP065115.1,train,False
NZ_CP065116.1,train,False
NZ_CP065118.1,train,False
NZ_CP065119.1,train,False
NZ_CP065120.1,train,False
NZ_CP065122.1,train,False
NZ_CP065123.1,test,False
NZ_CP065124.1,val,False
NZ_CP065126.1,test,False
NZ_CP065127.1,train,False
NZ_CP065129.1,train,False
NZ_CP065130.1,train,False
NZ_CP065132.1,train,False
NZ_CP065133.1,train,False
NZ_CP065153.1,train,False
NZ_CP065155.1,train,False
NZ_CP065156.1,train,False
NZ_CP065157.1,train,False
NZ_CP065158.1,train,False
NZ_CP065163.1,train,False
NZ_CP065164.1,train,False
NZ_CP065165.1,train,False
NZ_CP065166.1,train,False
NZ_CP065168.1,train,False
NZ_CP065169.1,train,False
NZ_CP065170.1,train,False
NZ_CP065171.1,train,False
NZ_CP065173.1,train,False
NZ_CP065174.1,train,False
NZ_CP065175.1,train,False
NZ_CP065176.1,train,False
NZ_CP065192.1,train,False
NZ_CP065195.1,train,False
NZ_CP065196.1,train,False
NZ_CP065197.1,train,False
NZ_CP065198.1,val,False
NZ_CP065200.1,train,False
NZ_CP065201.1,train,False
NZ_CP065208.1,train,False
NZ_CP065214.1,train,False
NZ_CP065215.1,train,False
NZ_CP065216.1,train,False
NZ_CP065270.1,train,False
NZ_CP065271.1,train,False
NZ_CP065281.1,train,False
NZ_CP065282.1,train,False
NZ_CP065285.1,train,False
NZ_CP065342.1,train,False
NZ_CP065344.1,train,False
NZ_CP065345.1,train,False
NZ_CP065346.1,train,False
NZ_CP065348.1,train,False
NZ_CP065349.1,train,False
NZ_CP065350.1,val,False
NZ_CP065352.1,train,False
NZ_CP065360.1,test,False
NZ_CP065361.1,train,False
NZ_CP065362.1,train,False
NZ_CP065363.1,train,False
NZ_CP065364.1,train,False
NZ_CP065368.1,train,False
NZ_CP065371.1,train,False
NZ_CP065372.1,train,False
NZ_CP065396.1,val,False
NZ_CP065398.1,train,False
NZ_CP065402.1,train,False
NZ_CP065407.1,train,False
NZ_CP065408.1,train,False
NZ_CP065409.1,train,False
NZ_CP065413.1,train,False
NZ_CP065414.1,test,False
NZ_CP065415.1,train,False
NZ_CP065416.1,train,False
NZ_CP065418.1,train,False
NZ_CP065423.1,train,False
NZ_CP065433.1,train,False
NZ_CP065434.1,train,False
NZ_CP065475.1,train,False
NZ_CP065510.1,val,False
NZ_CP065512.1,train,False
NZ_CP065514.1,val,False
NZ_CP065516.1,val,False
NZ_CP065525.1,train,False
NZ_CP065526.1,test,False
NZ_CP065528.1,train,False
NZ_CP065529.1,train,False
NZ_CP065530.1,train,False
NZ_CP065536.1,train,False
NZ_CP065537.1,train,False
NZ_CP065538.1,train,False
NZ_CP065541.1,train,False
NZ_CP065542.1,train,False
NZ_CP065543.1,test,False
NZ_CP065548.1,train,False
NZ_CP065549.1,val,False
NZ_CP065550.1,train,False
NZ_CP065552.1,train,False
NZ_CP065553.1,train,False
NZ_CP065555.1,test,False
NZ_CP065556.1,test,False
NZ_CP065557.1,train,False
NZ_CP065558.1,test,False
NZ_CP065559.1,train,False
NZ_CP065565.1,train,False
NZ_CP065568.1,test,False
NZ_CP065569.2,test,False
NZ_CP065570.1,train,False
NZ_CP065571.1,train,False
NZ_CP065573.1,train,False
NZ_CP065602.1,val,False
NZ_CP065603.1,train,False
NZ_CP065606.1,train,False
NZ_CP065608.1,train,True
NZ_CP065609.1,train,True
NZ_CP065610.1,val,False
NZ_CP065612.1,train,False
NZ_CP065614.1,train,False
NZ_CP065616.1,train,False
NZ_CP065617.1,train,True
NZ_CP065623.1,test,False
NZ_CP065625.1,train,False
NZ_CP065633.1,test,False
NZ_CP065634.1,train,False
NZ_CP065636.1,train,False
NZ_CP065638.1,val,False
NZ_CP065644.1,train,False
NZ_CP065645.1,train,False
NZ_CP065649.1,train,False
NZ_CP065654.1,train,False
NZ_CP065655.1,train,False
NZ_CP065657.1,train,False
NZ_CP065663.1,train,False
NZ_CP065667.1,train,False
NZ_CP065669.1,train,False
NZ_CP065671.1,train,False
NZ_CP065676.1,train,False
NZ_CP065678.1,train,False
NZ_CP065680.1,train,False
NZ_CP065685.1,train,False
NZ_CP065690.1,test,False
NZ_CP065692.1,val,False
NZ_CP065694.1,train,False
NZ_CP065698.1,train,False
NZ_CP065701.1,val,False
NZ_CP065703.1,train,False
NZ_CP065708.1,train,False
NZ_CP065709.1,train,False
NZ_CP065714.1,test,False
NZ_CP065715.1,train,False
NZ_CP065716.1,train,False
NZ_CP065719.1,val,False
NZ_CP065724.1,test,False
NZ_CP065727.1,train,False
NZ_CP065730.1,train,False
NZ_CP065731.1,train,False
NZ_CP065732.1,test,False
NZ_CP065733.1,train,False
NZ_CP065734.1,test,False
NZ_CP065736.1,train,False
NZ_CP065740.1,train,False
NZ_CP065741.1,test,False
NZ_CP065742.1,train,False
NZ_CP065744.1,train,False
NZ_CP065746.1,train,False
NZ_CP065753.1,train,False
NZ_CP065755.1,train,False
NZ_CP065756.1,test,False
NZ_CP065757.1,train,False
NZ_CP065758.1,train,False
NZ_CP065759.1,train,False
NZ_CP065760.1,train,False
NZ_CP065761.1,train,False
NZ_CP065762.1,train,False
NZ_CP065763.1,train,False
NZ_CP065768.1,train,False
NZ_CP065769.1,train,False
NZ_CP065771.1,train,False
NZ_CP065772.1,train,False
NZ_CP065774.1,test,False
NZ_CP065775.1,train,False
NZ_CP065776.1,train,False
NZ_CP065778.1,train,False
NZ_CP065779.1,train,False
NZ_CP065780.1,train,False
NZ_CP065781.1,train,False
NZ_CP065782.1,train,False
NZ_CP065783.1,train,False
NZ_CP065785.1,train,False
NZ_CP065786.1,train,False
NZ_CP065793.1,train,False
NZ_CP065794.1,train,False
NZ_CP065796.1,train,False
NZ_CP065798.1,train,False
NZ_CP065799.1,train,False
NZ_CP065803.1,train,False
NZ_CP065805.1,train,False
NZ_CP065806.1,val,False
NZ_CP065807.1,train,False
NZ_CP065808.1,train,False
NZ_CP065809.1,train,False
NZ_CP065810.1,train,False
NZ_CP065811.1,test,False
NZ_CP065812.1,train,False
NZ_CP065813.1,train,False
NZ_CP065814.1,train,False
NZ_CP065815.1,train,False
NZ_CP065816.1,train,False
NZ_CP065817.1,train,False
NZ_CP065818.1,train,False
NZ_CP065819.1,train,False
NZ_CP065826.1,train,False
NZ_CP065827.1,train,False
NZ_CP065828.1,train,False
NZ_CP065829.1,train,False
NZ_CP065830.1,val,False
NZ_CP065832.1,train,False
NZ_CP065834.1,train,False
NZ_CP065835.1,train,False
NZ_CP065836.1,val,False
NZ_CP065837.1,val,False
NZ_CP065839.1,train,False
NZ_CP065840.1,val,False
NZ_CP065842.1,train,False
NZ_CP065843.1,train,False
NZ_CP065844.1,train,False
NZ_CP065845.1,val,False
NZ_CP065847.1,train,False
NZ_CP065893.1,train,False
NZ_CP065894.1,train,False
NZ_CP065895.1,train,False
NZ_CP065896.1,train,False
NZ_CP065897.1,val,False
NZ_CP065898.1,train,False
NZ_CP065899.1,test,False
NZ_CP065900.1,train,False
NZ_CP065901.1,train,False
NZ_CP065902.1,train,False
NZ_CP065903.1,train,False
NZ_CP065904.1,train,False
NZ_CP065905.1,val,False
NZ_CP065906.1,val,False
NZ_CP065907.1,val,False
NZ_CP065908.1,train,False
NZ_CP065909.1,train,False
NZ_CP065910.1,train,False
NZ_CP065911.1,train,False
NZ_CP065912.1,train,False
NZ_CP065913.1,train,False
NZ_CP065914.1,train,False
NZ_CP065916.1,train,False
NZ_CP065917.1,train,False
NZ_CP065922.1,test,False
NZ_CP065923.1,train,False
NZ_CP065929.1,train,False
NZ_CP065930.1,train,False
NZ_CP065931.1,test,False
NZ_CP065932.1,train,False
NZ_CP065933.1,train,False
NZ_CP065934.1,train,False
NZ_CP065935.1,train,False
NZ_CP065940.1,train,False
NZ_CP065941.1,train,False
NZ_CP065942.1,train,False
NZ_CP065944.1,train,False
NZ_CP065945.1,train,False
NZ_CP065950.1,val,False
NZ_CP065951.1,train,False
NZ_CP065952.1,train,False
NZ_CP065953.1,train,False
NZ_CP065954.1,test,False
NZ_CP065961.1,test,False
NZ_CP065962.1,train,False
NZ_CP065963.1,val,False
NZ_CP065969.1,val,False
NZ_CP065971.1,test,False
NZ_CP065985.1,train,False
NZ_CP065986.1,val,False
NZ_CP065987.1,train,False
NZ_CP065988.1,train,False
NZ_CP065996.1,train,False
NZ_CP066008.1,train,False
NZ_CP066010.1,train,False
NZ_CP066011.1,train,False
NZ_CP066012.1,train,False
NZ_CP066020.1,train,False
NZ_CP066025.1,test,False
NZ_CP066028.1,train,False
NZ_CP066029.1,train,False
NZ_CP066030.1,train,False
NZ_CP066031.1,train,False
NZ_CP066033.1,train,False
NZ_CP066034.1,train,False
NZ_CP066035.1,train,True
NZ_CP066048.1,test,False
NZ_CP066051.1,train,False
NZ_CP066054.1,train,False
NZ_CP066056.1,train,False
NZ_CP066063.1,test,False
NZ_CP066068.1,val,False
NZ_CP066070.1,train,False
NZ_CP066072.1,train,False
NZ_CP066077.1,test,False
NZ_CP066079.1,train,False
NZ_CP066080.1,train,False
NZ_CP066082.1,val,False
NZ_CP066086.1,val,False
NZ_CP066090.1,train,False
NZ_CP066091.1,test,False
NZ_CP066095.1,train,False
NZ_CP066096.1,train,False
NZ_CP066097.1,train,False
NZ_CP066098.1,train,False
NZ_CP066099.1,train,False
NZ_CP066100.1,train,False
NZ_CP066102.1,train,False
NZ_CP066103.1,test,False
NZ_CP066104.1,train,False
NZ_CP066105.1,train,False
NZ_CP066106.1,train,False
NZ_CP066107.1,train,False
NZ_CP066109.1,train,False
NZ_CP066110.1,train,False
NZ_CP066111.1,train,False
NZ_CP066112.1,train,False
NZ_CP066113.1,train,False
NZ_CP066114.1,train,False
NZ_CP066139.1,train,False
NZ_CP066141.1,val,False
NZ_CP066145.1,train,False
NZ_CP066146.1,val,False
NZ_CP066147.1,train,True
NZ_CP066148.1,train,True
NZ_CP066152.1,train,False
NZ_CP066153.1,val,False
NZ_CP066155.1,test,False
NZ_CP066174.1,train,False
NZ_CP066177.1,train,False
NZ_CP066178.1,train,False
NZ_CP066181.1,train,False
NZ_CP066182.1,train,False
NZ_CP066183.1,test,False
NZ_CP066186.1,train,False
NZ_CP066188.1,train,False
NZ_CP066189.1,train,False
NZ_CP066190.1,train,False
NZ_CP066191.1,val,False
NZ_CP066193.1,train,False
NZ_CP066195.1,test,False
NZ_CP066196.1,test,False
NZ_CP066220.1,train,False
NZ_CP066221.1,train,False
NZ_CP066230.1,train,False
NZ_CP066231.1,train,False
NZ_CP066233.1,train,False
NZ_CP066236.1,train,False
NZ_CP066238.1,train,False
NZ_CP066240.1,train,False
NZ_CP066248.1,train,False
NZ_CP066250.1,test,False
NZ_CP066251.1,test,False
NZ_CP066252.1,train,False
NZ_CP066253.1,train,False
NZ_CP066255.1,train,False
NZ_CP066256.1,train,False
NZ_CP066257.1,train,False
NZ_CP066264.1,train,False
NZ_CP066266.1,train,False
NZ_CP066268.1,train,False
NZ_CP066271.1,test,False
NZ_CP066272.1,train,False
NZ_CP066304.1,train,False
NZ_CP066305.1,train,False
NZ_CP066307.1,train,False
NZ_CP066309.1,train,False
NZ_CP066311.1,train,False
NZ_CP066312.1,train,False
NZ_CP066313.1,train,False
NZ_CP066314.1,train,False
NZ_CP066316.1,train,False
NZ_CP066317.1,train,False
NZ_CP066338.1,val,False
NZ_CP066340.1,train,False
NZ_CP066342.1,train,False
NZ_CP066344.1,val,False
NZ_CP066345.1,train,False
NZ_CP066346.1,train,False
NZ_CP066347.1,train,False
NZ_CP066352.1,test,False
NZ_CP066353.1,train,False
NZ_CP066354.1,train,False
NZ_CP066357.1,train,False
NZ_CP066358.1,train,False
NZ_CP066360.1,train,False
NZ_CP066361.1,test,False
NZ_CP066363.1,train,False
NZ_CP066364.1,test,False
NZ_CP066365.1,train,False
NZ_CP066367.1,train,False
NZ_CP066368.1,train,False
NZ_CP066371.1,train,False
NZ_CP066372.1,train,False
NZ_CP066373.1,train,False
NZ_CP066374.1,train,False
NZ_CP066375.1,train,False
NZ_CP066382.1,train,False
NZ_CP066384.1,train,False
NZ_CP066385.1,train,False
NZ_CP066386.1,train,False
NZ_CP066387.1,train,False
NZ_CP066388.1,train,False
NZ_CP066390.1,train,False
NZ_CP066391.1,test,False
NZ_CP066392.1,train,False
NZ_CP066393.1,train,False
NZ_CP066394.1,train,False
NZ_CP066395.1,train,False
NZ_CP066397.1,train,False
NZ_CP066398.1,test,False
NZ_CP066399.1,train,False
NZ_CP066400.1,train,False
NZ_CP066401.1,train,False
NZ_CP066403.1,test,False
NZ_CP066404.1,train,False
NZ_CP066405.1,train,False
NZ_CP066406.1,train,False
NZ_CP066408.1,train,False
NZ_CP066410.1,train,False
NZ_CP066411.1,train,False
NZ_CP066412.1,train,False
NZ_CP066413.1,train,False
NZ_CP066414.1,train,False
NZ_CP066416.1,train,False
NZ_CP066417.1,train,False
NZ_CP066419.1,train,False
NZ_CP066420.1,train,False
NZ_CP066422.1,train,False
NZ_CP066423.1,train,False
NZ_CP066424.1,train,False
NZ_CP066425.1,train,False
NZ_CP066426.1,train,False
NZ_CP066428.1,train,False
NZ_CP066429.1,test,False
NZ_CP066430.1,val,False
NZ_CP066431.1,train,False
NZ_CP066432.1,train,False
NZ_CP066433.1,train,False
NZ_CP066435.1,train,False
NZ_CP066436.1,train,False
NZ_CP066437.1,train,False
NZ_CP066438.1,train,False
NZ_CP066439.1,train,False
NZ_CP066440.1,train,False
NZ_CP066441.1,train,False
NZ_CP066444.1,train,False
NZ_CP066445.1,train,False
NZ_CP066446.1,train,False
NZ_CP066447.1,train,False
NZ_CP066448.1,train,False
NZ_CP066449.1,train,False
NZ_CP066450.1,train,False
NZ_CP066453.1,train,False
NZ_CP066454.1,train,False
NZ_CP066455.1,train,False
NZ_CP066456.1,train,False
NZ_CP066458.1,train,False
NZ_CP066460.1,train,False
NZ_CP066461.1,train,False
NZ_CP066462.1,train,False
NZ_CP066463.1,train,False
NZ_CP066464.1,train,False
NZ_CP066465.1,train,False
NZ_CP066467.1,train,False
NZ_CP066468.1,train,False
NZ_CP066469.1,train,False
NZ_CP066470.1,train,False
NZ_CP066471.1,train,False
NZ_CP066472.1,train,False
NZ_CP066474.1,train,False
NZ_CP066475.1,train,False
NZ_CP066476.1,train,False
NZ_CP066477.1,train,False
NZ_CP066478.1,train,False
NZ_CP066479.1,train,False
NZ_CP066481.1,train,False
NZ_CP066482.1,train,False
NZ_CP066483.1,train,False
NZ_CP066484.1,train,False
NZ_CP066485.1,train,False
NZ_CP066489.1,test,False
NZ_CP066490.1,train,False
NZ_CP066491.1,train,False
NZ_CP066493.1,train,False
NZ_CP066494.1,train,False
NZ_CP066495.1,train,False
NZ_CP066496.1,val,False
NZ_CP066497.1,train,False
NZ_CP066498.1,train,False
NZ_CP066499.1,test,False
NZ_CP066500.1,train,False
NZ_CP066502.1,test,False
NZ_CP066518.1,train,False
NZ_CP066519.1,train,False
NZ_CP066520.1,test,False
NZ_CP066521.1,train,False
NZ_CP066522.1,train,False
NZ_CP066524.1,train,False
NZ_CP066525.1,train,False
NZ_CP066526.1,train,False
NZ_CP066527.1,train,False
NZ_CP066529.1,test,False
NZ_CP066530.1,train,False
NZ_CP066531.1,train,False
NZ_CP066532.1,train,False
NZ_CP066533.1,train,False
NZ_CP066535.1,test,False
NZ_CP066536.1,train,False
NZ_CP066537.1,test,False
NZ_CP066538.1,train,False
NZ_CP066542.1,train,False
NZ_CP066544.1,train,False
NZ_CP066548.1,train,False
NZ_CP066549.1,train,False
NZ_CP066550.1,train,False
NZ_CP066551.1,train,False
NZ_CP066554.1,val,False
NZ_CP066555.1,train,False
NZ_CP066556.1,train,False
NZ_CP066569.1,train,False
NZ_CP066570.1,train,False
NZ_CP066571.1,train,False
NZ_CP066572.1,train,False
NZ_CP066573.1,train,False
NZ_CP066574.1,train,False
NZ_CP066575.1,train,False
NZ_CP066577.1,train,False
NZ_CP066578.1,train,False
NZ_CP066579.1,test,False
NZ_CP066580.1,train,False
NZ_CP066581.1,train,False
NZ_CP066582.1,train,False
NZ_CP066584.1,train,False
NZ_CP066585.1,train,False
NZ_CP066586.1,train,False
NZ_CP066587.1,train,False
NZ_CP066588.1,train,False
NZ_CP066589.1,train,False
NZ_CP066590.1,train,False
NZ_CP066592.1,train,False
NZ_CP066593.1,train,False
NZ_CP066594.1,train,False
NZ_CP066595.1,train,False
NZ_CP066596.1,train,False
NZ_CP066597.1,train,False
NZ_CP066599.1,test,False
NZ_CP066600.1,train,False
NZ_CP066601.1,train,False
NZ_CP066602.1,train,False
NZ_CP066603.1,train,False
NZ_CP066604.1,train,False
NZ_CP066605.1,train,False
NZ_CP066607.1,train,False
NZ_CP066608.1,train,False
NZ_CP066609.1,val,False
NZ_CP066610.1,train,False
NZ_CP066611.1,train,False
NZ_CP066612.1,train,False
NZ_CP066613.1,train,False
NZ_CP066615.1,train,False
NZ_CP066616.1,train,False
NZ_CP066618.1,train,False
NZ_CP066623.1,train,False
NZ_CP066624.1,train,False
NZ_CP066625.1,train,False
NZ_CP066626.1,train,False
NZ_CP066628.1,train,False
NZ_CP066630.1,train,False
NZ_CP066631.1,test,False
NZ_CP066632.1,train,False
NZ_CP066633.1,train,False
NZ_CP066634.1,train,False
NZ_CP066635.1,train,False
NZ_CP066636.1,train,False
NZ_CP066638.1,train,False
NZ_CP066639.1,train,False
NZ_CP066640.1,train,False
NZ_CP066641.1,train,False
NZ_CP066642.1,train,False
NZ_CP066643.1,train,False
NZ_CP066644.1,train,False
NZ_CP066646.1,train,False
NZ_CP066647.1,train,False
NZ_CP066648.1,train,False
NZ_CP066649.1,train,False
NZ_CP066650.1,train,False
NZ_CP066652.1,train,False
NZ_CP066654.1,train,False
NZ_CP066655.1,train,False
NZ_CP066656.1,train,False
NZ_CP066657.1,train,False
NZ_CP066658.1,train,False
NZ_CP066660.1,train,False
NZ_CP066661.1,train,False
NZ_CP066662.1,val,False
NZ_CP066663.1,train,False
NZ_CP066665.1,train,False
NZ_CP066666.1,train,False
NZ_CP066668.1,train,False
NZ_CP066669.1,train,False
NZ_CP066670.1,train,False
NZ_CP066671.1,train,False
NZ_CP066672.1,train,False
NZ_CP066674.1,train,False
NZ_CP066675.1,train,False
NZ_CP066676.1,train,False
NZ_CP066677.1,train,False
NZ_CP066678.1,train,False
NZ_CP066679.1,train,False
NZ_CP066720.1,train,False
NZ_CP066722.1,train,False
NZ_CP066723.1,train,False
NZ_CP066724.1,test,False
NZ_CP066725.1,train,False
NZ_CP066727.1,val,False
NZ_CP066728.1,train,False
NZ_CP066729.1,train,False
NZ_CP066747.1,train,False
NZ_CP066749.1,train,False
NZ_CP066750.1,train,False
NZ_CP066751.1,train,True
NZ_CP066752.1,train,True
NZ_CP066754.1,train,False
NZ_CP066755.1,train,False
NZ_CP066757.1,train,False
NZ_CP066758.1,train,True
NZ_CP066760.1,test,False
NZ_CP066761.1,train,True
NZ_CP066764.1,train,False
NZ_CP066765.1,test,False
NZ_CP066766.1,train,False
NZ_CP066767.1,train,False
NZ_CP066768.1,train,False
NZ_CP066773.1,train,False
NZ_CP066778.1,val,False
NZ_CP066782.1,train,False
NZ_CP066785.1,train,False
NZ_CP066787.1,train,False
NZ_CP066788.1,train,False
NZ_CP066789.1,train,False
NZ_CP066790.1,train,False
NZ_CP066795.1,train,False
NZ_CP066797.1,train,False
NZ_CP066800.1,train,False
NZ_CP066807.1,train,False
NZ_CP066808.1,train,False
NZ_CP066818.1,train,False
NZ_CP066819.1,val,False
NZ_CP066820.1,train,False
NZ_CP066821.1,train,False
NZ_CP066822.1,train,False
NZ_CP066823.1,train,False
NZ_CP066824.1,train,False
NZ_CP066825.1,test,False
NZ_CP066826.1,val,False
NZ_CP066827.1,train,False
NZ_CP066828.1,val,False
NZ_CP066829.1,train,False
NZ_CP066830.1,train,False
NZ_CP066834.1,val,False
NZ_CP066835.1,train,False
NZ_CP066837.1,val,False
NZ_CP066838.1,train,False
NZ_CP066840.1,train,False
NZ_CP066841.1,train,False
NZ_CP066842.1,train,True
NZ_CP066843.1,train,True
NZ_CP066845.1,val,False
NZ_CP066846.1,train,False
NZ_CP066852.1,train,False
NZ_CP066854.1,train,False
NZ_CP066888.1,test,False
NZ_CP066889.1,train,False
NZ_CP066892.1,train,False
NZ_CP066893.1,train,False
NZ_CP066894.1,train,False
NZ_CP066896.1,train,False
NZ_CP066897.1,train,False
NZ_CP066898.1,train,False
NZ_CP066901.1,train,False
NZ_CP066902.1,train,False
NZ_CP066905.1,train,False
NZ_CP066906.1,train,False
NZ_CP066907.1,train,False
NZ_CP066908.1,test,False
NZ_CP066909.1,train,False
NZ_CP066911.1,train,False
NZ_CP066912.1,val,False
NZ_CP066914.1,train,False
NZ_CP066916.1,train,False
NZ_CP066917.1,train,False
NZ_CP066920.1,train,False
NZ_CP066989.1,test,False
NZ_CP066991.1,test,False
NZ_CP066998.1,val,False
NZ_CP067003.1,test,False
NZ_CP067011.1,train,False
NZ_CP067020.1,train,False
NZ_CP067021.1,train,False
NZ_CP067023.1,train,False
NZ_CP067025.1,test,False
NZ_CP067026.1,train,False
NZ_CP067029.1,val,False
NZ_CP067030.1,test,False
NZ_CP067031.1,train,False
NZ_CP067034.1,train,False
NZ_CP067035.1,train,False
NZ_CP067036.1,train,False
NZ_CP067039.1,train,False
NZ_CP067040.1,train,False
NZ_CP067046.1,train,False
NZ_CP067047.1,train,False
NZ_CP067058.1,train,False
NZ_CP067059.1,train,False
NZ_CP067061.1,train,False
NZ_CP067062.1,val,False
NZ_CP067067.1,train,False
NZ_CP067068.1,train,False
NZ_CP067072.1,train,False
NZ_CP067073.1,val,False
NZ_CP067074.1,val,False
NZ_CP067075.1,train,False
NZ_CP067076.1,train,False
NZ_CP067077.1,train,False
NZ_CP067092.1,val,False
NZ_CP067103.1,train,False
NZ_CP067125.1,train,False
NZ_CP067126.1,train,False
NZ_CP067127.1,test,False
NZ_CP067128.1,test,False
NZ_CP067130.1,train,False
NZ_CP067131.1,train,False
NZ_CP067132.1,train,False
NZ_CP067133.1,train,False
NZ_CP067135.1,val,False
NZ_CP067137.1,train,False
NZ_CP067138.1,val,False
NZ_CP067139.1,train,False
NZ_CP067141.1,train,False
NZ_CP067170.1,train,False
NZ_CP067171.1,train,False
NZ_CP067172.1,train,False
NZ_CP067173.1,val,False
NZ_CP067174.1,val,False
NZ_CP067175.1,train,False
NZ_CP067176.1,train,False
NZ_CP067177.1,test,False
NZ_CP067178.1,train,False
NZ_CP067226.1,train,False
NZ_CP067227.1,train,False
NZ_CP067228.1,train,False
NZ_CP067229.1,train,False
NZ_CP067230.1,val,False
NZ_CP067231.1,train,False
NZ_CP067233.1,test,False
NZ_CP067234.1,train,False
NZ_CP067236.1,train,False
NZ_CP067237.1,val,False
NZ_CP067238.1,train,False
NZ_CP067239.1,train,True
NZ_CP067240.1,train,True
NZ_CP067242.1,train,False
NZ_CP067243.1,train,True
NZ_CP067244.1,train,True
NZ_CP067246.1,train,False
NZ_CP067247.1,train,False
NZ_CP067248.1,train,True
NZ_CP067249.1,train,True
NZ_CP067251.1,train,False
NZ_CP067252.1,train,False
NZ_CP067253.1,test,True
NZ_CP067254.1,test,True
NZ_CP067256.1,train,False
NZ_CP067257.1,train,False
NZ_CP067258.1,train,False
NZ_CP067259.1,test,False
NZ_CP067260.1,train,False
NZ_CP067262.1,test,False
NZ_CP067263.1,train,False
NZ_CP067264.1,train,False
NZ_CP067266.1,train,False
NZ_CP067267.1,train,False
NZ_CP067268.1,train,False
NZ_CP067269.1,train,False
NZ_CP067270.1,train,False
NZ_CP067271.1,train,True
NZ_CP067272.1,train,True
NZ_CP067273.1,train,True
NZ_CP067300.1,val,False
